post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments,sentiment_analysis
3347615084196117217,2024-04-16 17:00:37,"Dress collection available now 🤍
Get it now with 10% off using promo code (M10) 

#mlameh  #spring #dress #modest",Dress collection available now 🤍 Get it now with % off using promo code (M)       ,179,"['Hm', 'بكام لو سمحتم', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'كام سعره وطوله', 'بكام', 'بكام', '❤️❤️❤️', ""Ypur website isn't working""]","['Hm', 'بكام لو سمحتم', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'بكام', 'كام سعره وطوله', 'بكام', 'بكام', '❤️❤️❤️', 'Ypur website isnt working']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'negative']"
3346899094339323282,2024-04-15 17:18:04,"استعدي لخروجاتك اليومية بأفضل اختيار لراحتك مع تصميم مميز من الفستان المناسب لإطلالة كاجوال مميزة 💚🖤

Dress code:S5187
Get it now with 10% off using promo code (M10) 
#mlameh  #spring #dress #modest",استعدي لخروجاتك اليومية بأفضل اختيار لراحتك مع تصميم مميز من الفستان المناسب لإطلالة كاجوال مميزة 💚🖤  Dress codeS Get it now with % off using promo code (M)      ,346,"['بكام', 'السعر من فضلك', 'H.m مقاسات وماتريل ايه', 'Hm and sizes please', 'بكام موجود في فرع شبين الكوم', 'سعره كام', 'بكام', 'Hm', 'السعر', 'بكام لو سمحتي', 'بكام السعر', 'بكام', 'بكام لو سمحت', 'بكام', 'Hm & sizes', 'بكام وخامته ايه', 'السعر والمقاسات', 'hm', 'بكام والخامه ايه', 'H m']","['بكام', 'السعر من فضلك', 'H.m مقاسات وماتريل ايه', 'Hm and sizes please', 'بكام موجود في فرع شبين الكوم', 'سعره كام', 'بكام', 'Hm', 'السعر', 'بكام لو سمحتي', 'بكام السعر', 'بكام', 'بكام لو سمحت', 'بكام', 'Hm & sizes', 'بكام وخامته ايه', 'السعر والمقاسات', 'hm', 'بكام والخامه ايه', 'H m']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3346709000882338031,2024-04-15 11:00:24,"Explore the beauty of modest chic 🤎

Blouse code:S5139
Get it now with 10% off using promo code (M10) 

#mlameh #skirt  #eid #spring #dress #modest",Explore the beauty of modest chic 🤎  Blouse codeS Get it now with % off using promo code (M)         ,274,"['Hm', 'Hm', 'H.m', 'Hm', 'بكام', 'Hm', 'سعر البلوزه كام لو سمحت', 'بكام', 'Hm', 'بكام البلوزه', 'ممكن اعرف سعر البلوزه والمقاسات وهل هو ده اللون الوحيد منها', 'بكام', 'بكام؟؟؟ وشارت المقاسات؟؟؟', 'بكام', 'بكام', 'Hm', 'Hm', 'Hm']","['Hm', 'Hm', 'H.m', 'Hm', 'بكام', 'Hm', 'سعر البلوزه كام لو سمحت', 'بكام', 'Hm', 'بكام البلوزه', 'ممكن اعرف سعر البلوزه والمقاسات وهل هو ده اللون الوحيد منها', 'بكام', 'بكام؟؟؟ وشارت المقاسات؟؟؟', 'بكام', 'بكام', 'Hm', 'Hm', 'Hm']","['neutral', 'neutral', 'neutral', 'neutral', 'negative', 'neutral', 'negative', 'negative', 'neutral', 'negative', 'neutral', 'negative', 'negative', 'negative', 'negative', 'neutral', 'neutral', 'neutral']"
3346177499367051969,2024-04-14 17:24:24,"Enjoy in your spring occasion with our Satin Dress 💚

Dress code: S5208
Get it now with 10% off using promo code (M10) 
#mlameh #skirt  #eid #spring #dress #modest",Enjoy in your spring occasion with our Satin Dress 💚  Dress code S Get it now with % off using promo code (M)        ,264,"['بكام وفى الوان تانيه؟؟', 'Hm', 'بكام والخامه واللون كن فضلك', 'بكام والخامه ايه', 'بكام من فضلك', 'بكام والخامه ايه واللون', 'بكام', 'السعر والالوان والمقاس', 'بكام ومقاساته', 'بكام', 'Hm', 'بكام والخامه اي', 'بكام', 'بكام', 'بكام ومقساته والوانه', 'بكام', 'بكام']","['بكام وفى الوان تانيه؟؟', 'Hm', 'بكام والخامه واللون كن فضلك', 'بكام والخامه ايه', 'بكام من فضلك', 'بكام والخامه ايه واللون', 'بكام', 'السعر والالوان والمقاس', 'بكام ومقاساته', 'بكام', 'Hm', 'بكام والخامه اي', 'بكام', 'بكام', 'بكام ومقساته والوانه', 'بكام', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3346033118932854842,2024-04-14 12:37:32,"Discover the Comfort and Elegance in our Linen dress💙

Dress code: BSC 4
Get it now with 10% off using promo code (M10) 
#mlameh #skirt #spring",Discover the Comfort and Elegance in our Linen dress💙  Dress code BSC  Get it now with % off using promo code (M)    ,260,"['Hm plz ?', 'Hm plz', 'بكام', 'بكام', 'Hm', 'بكام', 'بكام😍', 'Hm', 'Hm']","['Hm plz ?', 'Hm plz', 'بكام', 'بكام', 'Hm', 'بكام', 'بكام😍', 'Hm', 'Hm']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral']"
3345470843508467739,2024-04-13 18:00:24,"We bring perfection 👌🏻
New dress is available now from our new collection 💙

Dress code: S5005
Get it now with 10% off using promo code (M10) and free shipping 🚚
#mlameh #skirt  #eid #spring",We bring perfection 👌🏻 New dress is available now from our new collection 💙  Dress code S Get it now with % off using promo code (M) and free shipping 🚚     ,195,"['Hm', 'Hm', 'بكام', 'Hm', 'العنوان لو سمحت', 'بكام', 'Hm']","['Hm', 'Hm', 'بكام', 'Hm', 'العنوان لو سمحت', 'بكام', 'Hm']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3345320524549983857,2024-04-13 13:01:44,"Add a Touch of Elegance to your spring look with our snake dress🤍🖤

Dress code: S5027
Get it now with 10% off using promo code (M10) and free shipping 🚚
#mlameh #skirt  #eid #spring",Add a Touch of Elegance to your spring look with our snake dress🤍🖤  Dress code S Get it now with % off using promo code (M) and free shipping 🚚     ,245,['بكام من فضلكً'],['بكام من فضلكً'],['neutral']
3344720437785275663,2024-04-12 17:09:28,"Embrace the comfort and style of our Linen Flower Skirt🥀♥️
Skirt code: S5017
Get it now with 10% off using promo code (M10) and free shipping 💚
#mlameh #skirt  #eid #spring",Embrace the comfort and style of our Linen Flower Skirt🥀♥️ Skirt code S Get it now with % off using promo code (M) and free shipping 💚     ,493,"['بكام الجيبه', 'بكام الجيبه', 'Hm', 'بكام الجيبه ؟؟', 'بكام', 'Hm', 'بكام الچيب', 'بكام', 'بكام', 'بكام', 'بكام ؟', 'Hm', 'بكام', 'بكام', 'Hm', 'Hm', 'Hm', 'بكام جيبه', 'بكام', 'Hm']","['بكام الجيبه', 'بكام الجيبه', 'Hm', 'بكام الجيبه ؟؟', 'بكام', 'Hm', 'بكام الچيب', 'بكام', 'بكام', 'بكام', 'بكام ؟', 'Hm', 'بكام', 'بكام', 'Hm', 'Hm', 'Hm', 'بكام جيبه', 'بكام', 'Hm']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3344021417955406053,2024-04-11 18:00:39,"New flory linen dress 🍃🌸 the best choice for your holiday 👌🏻 get it now with 10% off using promo code 
M10
and free shipping 💙

#mlameh #dress #eid #spring",New flory linen dress 🍃🌸 the best choice for your holiday 👌🏻 get it now with % off using promo code  M and free shipping 💙     ,950,"['Hm', 'Hm??', 'بكام', 'بكام السعر', 'بكام', 'بكام؟؟!', 'بكام', 'بكام', 'بكام', 'h.m?!', 'بكام', 'بكام', 'بكام', 'بكام', 'H.m and material please', 'Hm', 'بكام', 'سعره', 'السعر كام', 'بكام']","['Hm', 'Hm??', 'بكام', 'بكام السعر', 'بكام', 'بكام؟؟!', 'بكام', 'بكام', 'بكام', 'h.m?!', 'بكام', 'بكام', 'بكام', 'بكام', 'H.m and material please', 'Hm', 'بكام', 'سعره', 'السعر كام', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3342545388121988878,2024-04-09 17:10:25,"عيد سعيد🌸🤍
نهنئكم بعيد الفطر المبارك أعاده الله علينا وعليكم بالخير
تقبل الله صيامكم و قيامكم 
  كل عام وانتم بخير 🌼 
#mlameh #Eid #spring",عيد سعيد🌸🤍 نهنئكم بعيد الفطر المبارك أعاده الله علينا وعليكم بالخير تقبل الله صيامكم و قيامكم    كل عام وانتم بخير 🌼    ,2826,"['بكم الفستان البترولي من فضلك', '😍😍', 'منورين الدنيا مساء الفل والياسمين عليكى', '🤍🤍🤍', '🤍🤍👑']","['بكم الفستان البترولي من فضلك', '😍😍', 'منورين الدنيا مساء الفل والياسمين عليكى', '🤍🤍🤍', '🤍🤍👑']","['neutral', 'positive', 'positive', 'positive', 'positive']"
3342390803475087472,2024-04-09 12:00:54,"Good time to Bloom with our new  spring linen jacket 💚🦚

‎احصلي عليه بخصم 10% وبشحن مجانى من خلال الويب سايت باستخدام برومو كود M10
Code jacket: S325
Code pants : S5145
#mlameh #eid  #casual #spring",Good time to Bloom with our new  spring linen jacket 💚🦚  ‎احصلي عليه بخصم % وبشحن مجانى من خلال الويب سايت باستخدام برومو كود M Code jacket S Code pants  S     ,230,"['بكم ؟', 'Hm?', 'التعامل علي الويب سايت مش مريح صراحه ومش سهل', 'بكام الجاكيت', 'بكام', 'Hm', 'بكام']","['بكم ؟', 'Hm?', 'التعامل علي الويب سايت مش مريح صراحه ومش سهل', 'بكام الجاكيت', 'بكام', 'Hm', 'بكام']","['neutral', 'neutral', 'negative', 'neutral', 'neutral', 'neutral', 'neutral']"
3341816761911634580,2024-04-08 17:00:23,"make a statement with our new embroidered skirt & cotton shirt 🤍
order now with 10% off & free shipping 
✨skirt code : 5000
shirt code : 5124
#mlameh #fashion #casual #eid #spring",make a statement with our new embroidered skirt & cotton shirt 🤍 order now with % off & free shipping  ✨skirt code   shirt code       ,291,"['بكام البلوزة والجيبة', 'البلوزه بكام', 'بكام جيبه', 'بكام الاتنين', 'بكام', 'Hm', 'البلوزه بكام والوانها', 'بكلم', 'متاحه السكيرت ؟!', 'السكيرت بكام', 'بكام الاتنين', 'Hm']","['بكام البلوزة والجيبة', 'البلوزه بكام', 'بكام جيبه', 'بكام الاتنين', 'بكام', 'Hm', 'البلوزه بكام والوانها', 'بكلم', 'متاحه السكيرت ؟!', 'السكيرت بكام', 'بكام الاتنين', 'Hm']","['negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3341669134900417921,2024-04-08 12:07:05,"Your favorite style is back again 🥝🍃 
Linen dress for summer days with flory pattern 🌸
you can find it in stores & online through website 
📍link in bio
#mlameh #dress #spring #casual #eidmubarak",Your favorite style is back again 🥝🍃  Linen dress for summer days with flory pattern 🌸 you can find it in stores & online through website  📍link in bio     ,160,"['كم سعر', 'بكام', 'بكام', 'بكام والمقاسات ايه', 'بكام', 'Hm', 'بكام و الخامة ايه', 'بكام من فضلك', 'بكام', 'hm?', 'بكام ده', 'بكام ومقاساتها ايه', 'بكام', 'H.M', 'Hm', 'Hm?', 'Hm', 'بكام', 'بكام', 'خامتة اية وبكام لو سمحت']","['كم سعر', 'بكام', 'بكام', 'بكام والمقاسات ايه', 'بكام', 'Hm', 'بكام و الخامة ايه', 'بكام من فضلك', 'بكام', 'hm?', 'بكام ده', 'بكام ومقاساتها ايه', 'بكام', 'H.M', 'Hm', 'Hm?', 'Hm', 'بكام', 'بكام', 'خامتة اية وبكام لو سمحت']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3341187537885534752,2024-04-07 20:10:00,"عيديتك من ملامح عيديتين 🫣 خصم 10% باستخدام برومو كود M10 من خلال الويب سايت ، بالإضافه لشحن مجاني ✨
(العرض ساري لمدة اسبوع) 
📍اللينك في البايو
#mlameh #casual #eid #offer #fashion",عيديتك من ملامح عيديتين 🫣 خصم % باستخدام برومو كود M من خلال الويب سايت ، بالإضافه لشحن مجاني ✨ (العرض ساري لمدة اسبوع)  📍اللينك في البايو     ,402,['عايزة اجيلكم'],['عايزة اجيلكم'],['neutral']
3341092079846571663,2024-04-07 17:00:00,"عيديتك من ملامح عيديتين 🫣 خصم 10% باستخدام برومو كود M10 من خلال الويب سايت ، بالإضافه لشحن مجاني ✨
(العرض ساري لمدة اسبوع) 
📍اللينك في البايو
#mlameh #casual #eid #offer #fashion",عيديتك من ملامح عيديتين 🫣 خصم % باستخدام برومو كود M من خلال الويب سايت ، بالإضافه لشحن مجاني ✨ (العرض ساري لمدة اسبوع)  📍اللينك في البايو     ,256,"['هو الويب سايت مش شغال كل لما ادخل يعملى لوكيشن وحاجات غريبه', 'بكام البليزر ؟']","['هو الويب سايت مش شغال كل لما ادخل يعملى لوكيشن وحاجات غريبه', 'بكام البليزر ؟']","['negative', 'neutral']"
3340948685720699024,2024-04-07 12:15:41,"تألقي بمظهر ناعم ومميز في العيد ،بالموديل الأكثر طلبا 🥝
اطلبيه الآن بخصم 10% باستخدام برومو كود M10
📍link in bio 
#mlameh #fashion #eidcollection 
#hijab #modest",تألقي بمظهر ناعم ومميز في العيد ،بالموديل الأكثر طلبا 🥝 اطلبيه الآن بخصم % باستخدام برومو كود M 📍link in bio       ,171,"['ايه الوانه لو سمحتي وسعره كام', 'Hm', 'السعر والوناته', 'Hm', 'بكام والماتريال ايه', 'Hm', 'بكام', 'بكام', 'Hm', 'بكام', 'Hm', '❤❤']","['ايه الوانه لو سمحتي وسعره كام', 'Hm', 'السعر والوناته', 'Hm', 'بكام والماتريال ايه', 'Hm', 'بكام', 'بكام', 'Hm', 'بكام', 'Hm', '❤❤']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']"
3340367233669091008,2024-04-06 17:00:26,"cotton shirt with different skirt in new color 🥝 
just to feel comfort 😌
from eid collection , available now in stores & online 
📍link in bio 
#fashion #eid #spring #mlameh #hijab #casual","cotton shirt with different skirt in new color 🥝  just to feel comfort 😌 from eid collection , available now in stores & online  📍link in bio       ",218,"['H.m', 'سعر الطقم كامل من فضلك', 'Hm', 'ممكن رقم تليفون مول العرب', 'بكام؟', 'بكام']","['H.m', 'سعر الطقم كامل من فضلك', 'Hm', 'ممكن رقم تليفون مول العرب', 'بكام؟', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3340224043098936994,2024-04-06 12:15:00,"Add new colors to your wardrobe now & feel soul of spring 🥝🌸
new collection available now in stores & online 
📍link in bio 
#mlameh #spring #eidcollection  #fashion #hijab #modest",Add new colors to your wardrobe now & feel soul of spring 🥝🌸 new collection available now in stores & online  📍link in bio        ,954,"['❤❤❤', 'الأسعار من فضلك', 'Hm', 'Wooow']","['❤❤❤', 'الأسعار من فضلك', 'Hm', 'Wooow']","['positive', 'neutral', 'neutral', 'positive']"
3339642695789271678,2024-04-05 17:00:54,"In love with this color ballet 💜🤍 
pattern shirt with new cargo available now in stores & online 
order now through website 
📍link in bio 
#cargo  #denim #eid #newcollection  #mlameh #fashion",In love with this color ballet 💜🤍  pattern shirt with new cargo available now in stores & online  order now through website  📍link in bio         ,222,"['تحفهه🔥❤️', 'Hm']","['تحفهه🔥❤️', 'Hm']","['positive', 'neutral']"
3339493047131775106,2024-04-05 12:03:35,"تألقي بمظهر ناعم ومميز في العيد ،بالموديل الأكثر طلبا 💜
اطلبيه الآن بخصم 10% باستخدام برومو كود M10
📍link in bio 
#mlameh #fashion #eidcollection 
#hijab #modest",تألقي بمظهر ناعم ومميز في العيد ،بالموديل الأكثر طلبا 💜 اطلبيه الآن بخصم % باستخدام برومو كود M 📍link in bio       ,151,"['بكام', 'بكام']","['بكام', 'بكام']",['neutral']
3338926947850875155,2024-04-04 17:20:52,"Blossom🌸
New collection is available now online & in stores 
Discover it now through website 
📍link in bio
#spring #eid #fashion #lavender #mlameh",Blossom🌸 New collection is available now online & in stores  Discover it now through website  📍link in bio     ,1429,"['👏👏', 'اسعد الله صباحك بكل الخير والسعاده', 'الجمال']","['👏👏', 'اسعد الله صباحك بكل الخير والسعاده', 'الجمال']","['positive', 'neutral', 'positive']"
3338192876728313992,2024-04-03 17:00:00,"Modest 🤍
Linen cardigan is available now in 2 colors 
order now through website 
#mlameh #spring #eid #modest #hijab",Modest 🤍 Linen cardigan is available now in  colors  order now through website      ,260,"['بكام لو سمحت', 'ممكن السعر و الألوان', 'بكام من فضلك', 'بكام من فضلك', 'المكان فين', 'بكام', 'Hm plz', 'بكام سعره', 'السعر رجاءا', 'Please reply to my message', 'محل اكثر من رائع وقطع مميزة جدا', '😍😍😍']","['بكام لو سمحت', 'ممكن السعر و الألوان', 'بكام من فضلك', 'بكام من فضلك', 'المكان فين', 'بكام', 'Hm plz', 'بكام سعره', 'السعر رجاءا', 'Please reply to my message', 'محل اكثر من رائع وقطع مميزة جدا', '😍😍😍']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive']"
3338049402389519491,2024-04-03 12:15:00,"Vintage 👌🏻🤍
your Eid outfit is here 🥹
order now with 10% off with promo code M10 
#mlameh #eid #hijab #skirt #modest",Vintage 👌🏻🤍 your Eid outfit is here 🥹 order now with % off with promo code M      ,263,"['الجيبة بكام وخامتها ايه', 'Skirt price?', 'بكام', 'الجيبه بكام و خامتها إيه', 'السعر والمقاسات', 'ممكن سعر الجيب', 'الاسكيرت بكام', 'الاسكيرت خامتها ايه وبكام', 'h.m full outfit', 'بكام الطقم', 'Woooow', 'بكام', 'بكام', 'بكام السكيرت', 'بكام الجيبه والبلوزة', 'بكام الجيب', 'بكام الجيبه والبلوزه', 'بكام', 'بكام الجيب ؟؟']","['الجيبة بكام وخامتها ايه', 'Skirt price?', 'بكام', 'الجيبه بكام و خامتها إيه', 'السعر والمقاسات', 'ممكن سعر الجيب', 'الاسكيرت بكام', 'الاسكيرت خامتها ايه وبكام', 'h.m full outfit', 'بكام الطقم', 'Woooow', 'بكام', 'بكام', 'بكام السكيرت', 'بكام الجيبه والبلوزة', 'بكام الجيب', 'بكام الجيبه والبلوزه', 'بكام', 'بكام الجيب ؟؟']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3337550457724793312,2024-04-02 19:46:25,"فستانك للعيد بمزيج مختلف من الألوان😌🥀
اطلبيه الآن بخصم 10% من خلال استخدام برومو كود M10
📍link in bio 
#mlameh #fashion #spring #eid #dress",فستانك للعيد بمزيج مختلف من الألوان😌🥀 اطلبيه الآن بخصم % من خلال استخدام برومو كود M 📍link in bio      ,459,"['بكام', 'السعر', 'بكام', 'Hm', 'بكام', 'كم السعر', 'بكام', 'بكام', 'كام السعر', 'Hm', 'بكام', 'بكام', 'بكام', 'بكام', '❤️❤️', 'بكام', 'بكام', 'بكام', 'Hm', 'بكام']","['بكام', 'السعر', 'بكام', 'Hm', 'بكام', 'كم السعر', 'بكام', 'بكام', 'كام السعر', 'Hm', 'بكام', 'بكام', 'بكام', 'بكام', '❤️❤️', 'بكام', 'بكام', 'بكام', 'Hm', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3337468272963868066,2024-04-02 17:00:43,"For casual lovers 💙
check latest collection now through our website & enjoy 10% off by using M10
📍link in bio
#mlameh #spring #fashion #eidcollection",For casual lovers 💙 check latest collection now through our website & enjoy % off by using M 📍link in bio    ,226,"['هو ده دريس وبكام والجاكيت معاه ولا وبكام', 'بكام الجاكت', 'Hm dress ?', 'بطم الجاكيت والدريس', 'بكام الجاكت', 'بكام']","['هو ده دريس وبكام والجاكيت معاه ولا وبكام', 'بكام الجاكت', 'Hm dress ?', 'بطم الجاكيت والدريس', 'بكام الجاكت', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3337330777809146305,2024-04-02 12:27:32,"من اكتر الستايلات المفضله لدينا 💙🥹
شميز مريح ومناسب لفصل الصيف والبنطلون الأكثر طلبا بخامة الكتان 👌🏻
اطلبيه الآن من موقعنا واحصلي علي خصم 10% باستخدام برومو كود M10
للطلب من خلال الويب سايت 
📍اللينك في البايو 
#mlameh  #spring #eid #casual",من اكتر الستايلات المفضله لدينا 💙🥹 شميز مريح ومناسب لفصل الصيف والبنطلون الأكثر طلبا بخامة الكتان 👌🏻 اطلبيه الآن من موقعنا واحصلي علي خصم % باستخدام برومو كود M للطلب من خلال الويب سايت  📍اللينك في البايو      ,270,"['بكام البنطالون', 'تفاصيل', 'بكام', 'بكام الشيميز', 'بكام البنطلون وألوانه ايه؟', 'كم سعر البنطلون', 'بكام البنطلون', 'بكام', 'بكم البنطلون', 'بكام البنطلون والوانه اية ومقاساته', 'بكام والمقاسات و الالوان', 'بكام', 'بكام الاتنين بعد اذنك ؟؟', 'بكام الشميز', 'بكام الطقم', 'بكام البنطلون', 'ممكن سعر الشيميز', 'بكام البنطلون', 'بكام', 'بكام و المقاسات ايه و الألوان المتاحه إيه للبنطلون']","['بكام البنطالون', 'تفاصيل', 'بكام', 'بكام الشيميز', 'بكام البنطلون وألوانه ايه؟', 'كم سعر البنطلون', 'بكام البنطلون', 'بكام', 'بكم البنطلون', 'بكام البنطلون والوانه اية ومقاساته', 'بكام والمقاسات و الالوان', 'بكام', 'بكام الاتنين بعد اذنك ؟؟', 'بكام الشميز', 'بكام الطقم', 'بكام البنطلون', 'ممكن سعر الشيميز', 'بكام البنطلون', 'بكام', 'بكام و المقاسات ايه و الألوان المتاحه إيه للبنطلون']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3336599824335336279,2024-04-01 12:15:00,"You favourite style is back 💙
New denim skirt with perfect fit is available now in 2 colors 

you can order from web site and enjoy 10% off with promo code M10
#mlameh #spring #denim #fashion #eid",You favourite style is back 💙 New denim skirt with perfect fit is available now in  colors   you can order from web site and enjoy % off with promo code M     ,352,"['بكام', 'بكام❤️', 'بكاام', 'بكام', 'بكام السكيرت', 'متاحة الجيب ؟', 'بكام', 'بكام من فضلك', 'Hm??', 'كام سعر الجيبة', 'بكام.الجيب', 'بكام الجيب', 'بكام', 'بكام', 'بكام لو سمحت', 'Hm', 'بكام', 'بكام من فضلك', 'H. m', 'بكام']","['بكام', 'بكام❤️', 'بكاام', 'بكام', 'بكام السكيرت', 'متاحة الجيب ؟', 'بكام', 'بكام من فضلك', 'Hm??', 'كام سعر الجيبة', 'بكام.الجيب', 'بكام الجيب', 'بكام', 'بكام', 'بكام لو سمحت', 'Hm', 'بكام', 'بكام من فضلك', 'H. m', 'بكام']","['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
3336081571435375377,2024-03-31 19:05:00,"ناعم وأنيق 💜فستان ستان جديد من كوليكشن ملامح لعيد الفطر 👌🏻
للطلب من خلال الويب سايت ، ويمكنكِ الحصول علي خصم 10%
باستخدام بروموكود M10
📍link in bio
#mlameh #spring  #fashion #eidcollection  #hijab #dress",ناعم وأنيق 💜فستان ستان جديد من كوليكشن ملامح لعيد الفطر 👌🏻 للطلب من خلال الويب سايت ، ويمكنكِ الحصول علي خصم % باستخدام بروموكود M 📍link in bio        ,214,"['Hm', 'بكام', 'بكام', 'H.m', 'سعره كام والوانه ايه', 'Hm', 'السعر كام و الالوان إيه', 'بكام', 'بكام', 'بكام', 'Hm?😍', 'Hm', 'بكام', 'كام']","['Hm', 'بكام', 'بكام', 'H.m', 'سعره كام والوانه ايه', 'Hm', 'السعر كام و الالوان إيه', 'بكام', 'بكام', 'بكام', 'Hm?😍', 'Hm', 'بكام', 'كام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral']"
3335877544458313989,2024-03-31 12:20:00,"Together sounds better 👩‍❤️‍👩
لوقت لطيف مع اصدقائك اختاري الآن قطع مريحه بألوان الربيع من كوليكشن ملامح لعيد الفطر 🌸
للطلب من خلال الويب سايت ويمكنكِ الحصول علي خصم 10% باستخدام برومو كود M10
#mlameh #spring #friends #eidcollection  #hijab #fashion #summer",Together sounds better 👩‍❤️‍👩 لوقت لطيف مع اصدقائك اختاري الآن قطع مريحه بألوان الربيع من كوليكشن ملامح لعيد الفطر 🌸 للطلب من خلال الويب سايت ويمكنكِ الحصول علي خصم % باستخدام برومو كود M        ,251,"['ممكن موديلات الجيب', '🌸🌸', 'Hm', 'Hm set']","['ممكن موديلات الجيب', '🌸🌸', 'Hm', 'Hm set']","['neutral', 'positive', 'neutral', 'neutral']"
3335285208497930336,2024-03-30 16:47:04,"فستان ناعم بألوان رائعه وتصميم مختلف لأوقاتك المميزه 💜🌸
للطلب من خلال الويب سايت ، ويمكنكِ الاستفاده بخصم 10% باستخدام بروموكود M10
 📍link in bio
code: 5082
#mlameh #spring #fashion #eid #hijab",فستان ناعم بألوان رائعه وتصميم مختلف لأوقاتك المميزه 💜🌸 للطلب من خلال الويب سايت ، ويمكنكِ الاستفاده بخصم % باستخدام بروموكود M  📍link in bio code      ,5659,"['متوفر في الفرع اللي في المنصوره', 'لسه متوفر وبكام من فضلك', 'Hm? متوفر فى فرع الدقى؟', 'Price and sizes plz', 'ممكن السعر', 'ممكن السعر واكبر مقاس فيه', 'بكام والمقاسات ؟؟؟؟', 'السعر والمقاس', 'متوفر فى فرع الاسماعيليه', 'Hm and size', 'بكام ومقاساته', 'Hm ?', 'بكام من فضلك', 'Hm', 'H.m', 'بكام', 'السعر لو سمحت', 'بكاام', 'Hm', 'بكام']","['متوفر في الفرع اللي في المنصوره', 'لسه متوفر وبكام من فضلك', 'Hm? متوفر فى فرع الدقى؟', 'Price and sizes plz', 'ممكن السعر', 'ممكن السعر واكبر مقاس فيه', 'بكام والمقاسات ؟؟؟؟', 'السعر والمقاس', 'متوفر فى فرع الاسماعيليه', 'Hm and size', 'بكام ومقاساته', 'Hm ?', 'بكام من فضلك', 'Hm', 'H.m', 'بكام', 'السعر لو سمحت', 'بكاام', 'Hm', 'بكام']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
